订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额,下单日期,下单小时,下单星期,是否周末,下单月份,付款延迟(小时),是否付款,是否退款,实际收入,退款比例,金额段,下单时段
14219,160.0,160.0,天津市,2025-02-26 11:23:00,2025-02-26 11:23:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,160.0,0.0,100-200,上午(6-12)
14220,406.0,0.0,四川省,2025-02-26 11:23:00,2025-02-26 11:23:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,200-500,上午(6-12)
14221,192.0,0.0,贵州省,2025-02-26 11:23:00,2025-02-26 11:23:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14222,21.0,21.0,四川省,2025-02-26 11:22:00,2025-02-26 11:23:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,21.0,0.0,0-50,上午(6-12)
14223,69.0,69.0,宁夏回族自治区,2025-02-26 11:22:00,2025-02-26 11:23:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,69.0,0.0,50-100,上午(6-12)
14224,37.0,37.0,安徽省,2025-02-26 11:22:00,2025-02-26 11:22:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14225,112.0,112.0,天津市,2025-02-26 11:22:00,2025-02-26 11:22:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,112.0,0.0,100-200,上午(6-12)
14226,37.0,37.0,北京市,2025-02-26 11:22:00,2025-02-26 11:23:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,上午(6-12)
14227,279.0,0.0,北京市,2025-02-26 11:21:00,2025-02-26 11:22:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,200-500,上午(6-12)
14228,101.0,101.0,上海市,2025-02-26 11:21:00,2025-02-26 11:21:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,101.0,0.0,100-200,上午(6-12)
14229,101.0,101.0,河南省,2025-02-26 11:21:00,2025-02-26 11:21:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,101.0,0.0,100-200,上午(6-12)
14230,37.0,0.0,浙江省,2025-02-26 11:20:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14231,85.0,85.0,山东省,2025-02-26 11:20:00,2025-02-26 11:20:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,85.0,0.0,50-100,上午(6-12)
14232,183.0,0.0,河北省,2025-02-26 11:19:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
14233,119.0,119.0,河北省,2025-02-26 11:19:00,2025-02-26 11:19:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,119.0,0.0,100-200,上午(6-12)
14234,184.0,0.0,北京市,2025-02-26 11:19:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
14235,45.0,45.0,四川省,2025-02-26 11:19:00,2025-02-26 11:19:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14236,77.0,77.0,上海市,2025-02-26 11:18:00,2025-02-26 11:18:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,77.0,0.0,50-100,上午(6-12)
14237,37.0,0.0,江西省,2025-02-26 11:18:00,2025-02-26 11:20:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.03333333333333333,0,0,0.0,0.0,0-50,上午(6-12)
14238,37.0,37.0,江苏省,2025-02-26 11:18:00,2025-02-26 11:18:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14239,69.0,69.0,四川省,2025-02-26 11:17:00,2025-02-26 11:17:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,69.0,0.0,50-100,上午(6-12)
14240,160.0,160.0,广东省,2025-02-26 11:16:00,2025-02-26 11:17:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,160.0,0.0,100-200,上午(6-12)
14241,53.0,53.0,山东省,2025-02-26 11:16:00,2025-02-26 11:16:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,53.0,0.0,50-100,上午(6-12)
14242,112.0,112.0,上海市,2025-02-26 11:16:00,2025-02-26 11:16:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,112.0,0.0,100-200,上午(6-12)
14243,37.0,0.0,湖北省,2025-02-26 11:16:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14244,168.0,168.0,北京市,2025-02-26 11:15:00,2025-02-26 11:16:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,168.0,0.0,100-200,上午(6-12)
14245,37.0,0.0,广东省,2025-02-26 11:15:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14246,304.0,304.0,上海市,2025-02-26 11:15:00,2025-02-26 11:15:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,304.0,0.0,200-500,上午(6-12)
14247,69.0,0.0,四川省,2025-02-26 11:15:00,2025-02-26 11:15:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
14248,144.0,80.0,江苏省,2025-02-26 11:15:00,2025-02-26 11:15:00,64.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,1,16.0,0.8,100-200,上午(6-12)
14249,168.0,0.0,北京市,2025-02-26 11:15:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
14250,112.0,112.0,浙江省,2025-02-26 11:14:00,2025-02-26 11:14:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,112.0,0.0,100-200,上午(6-12)
14251,69.0,69.0,山东省,2025-02-26 11:14:00,2025-02-26 11:14:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,69.0,0.0,50-100,上午(6-12)
14252,45.0,45.0,四川省,2025-02-26 11:13:00,2025-02-26 11:14:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,45.0,0.0,0-50,上午(6-12)
14253,316.9,316.9,浙江省,2025-02-26 11:13:00,2025-02-26 11:13:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,316.9,0.0,200-500,上午(6-12)
14254,45.0,45.0,上海市,2025-02-26 11:12:00,2025-02-26 11:13:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,45.0,0.0,0-50,上午(6-12)
14255,119.0,119.0,安徽省,2025-02-26 11:12:00,2025-02-26 11:13:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,119.0,0.0,100-200,上午(6-12)
14256,169.0,169.0,北京市,2025-02-26 11:12:00,2025-02-26 11:12:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,169.0,0.0,100-200,上午(6-12)
14257,43.0,43.0,山东省,2025-02-26 11:12:00,2025-02-26 11:12:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,43.0,0.0,0-50,上午(6-12)
14258,81.0,81.0,辽宁省,2025-02-26 11:12:00,2025-02-26 11:12:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,81.0,0.0,50-100,上午(6-12)
14259,45.0,45.0,重庆市,2025-02-26 11:10:00,2025-02-26 11:10:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14260,238.0,238.0,北京市,2025-02-26 11:10:00,2025-02-26 11:10:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,238.0,0.0,200-500,上午(6-12)
14261,137.0,0.0,北京市,2025-02-26 11:09:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
14262,116.0,0.0,吉林省,2025-02-26 11:09:00,2025-02-26 11:09:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14263,77.0,77.0,重庆市,2025-02-26 11:09:00,2025-02-26 11:09:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,77.0,0.0,50-100,上午(6-12)
14264,53.0,53.0,广西壮族自治区,2025-02-26 11:09:00,2025-02-26 11:10:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,53.0,0.0,50-100,上午(6-12)
14265,119.0,119.0,天津市,2025-02-26 11:09:00,2025-02-26 11:09:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,119.0,0.0,100-200,上午(6-12)
14266,328.0,0.0,上海市,2025-02-26 11:09:00,2025-02-26 11:09:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,200-500,上午(6-12)
14267,37.0,37.0,湖南省,2025-02-26 11:08:00,2025-02-26 11:09:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,上午(6-12)
14268,128.0,128.0,湖南省,2025-02-26 11:08:00,2025-02-26 11:08:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,128.0,0.0,100-200,上午(6-12)
14269,168.0,168.0,北京市,2025-02-26 11:08:00,2025-02-26 11:35:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.45,1,0,168.0,0.0,100-200,上午(6-12)
14270,119.0,0.0,上海市,2025-02-26 11:08:00,2025-02-26 11:08:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14271,215.0,0.0,江苏省,2025-02-26 11:08:00,2025-02-26 11:08:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,200-500,上午(6-12)
14272,34.0,0.0,陕西省,2025-02-26 11:07:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14273,144.0,0.0,湖南省,2025-02-26 11:07:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
14274,119.0,0.0,山东省,2025-02-26 11:07:00,2025-02-26 11:07:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14275,136.0,136.0,江苏省,2025-02-26 11:07:00,2025-02-26 11:07:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,136.0,0.0,100-200,上午(6-12)
14276,53.0,53.0,福建省,2025-02-26 11:07:00,2025-02-26 11:07:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,53.0,0.0,50-100,上午(6-12)
14277,192.0,192.0,湖南省,2025-02-26 11:07:00,2025-02-26 11:07:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,192.0,0.0,100-200,上午(6-12)
14278,160.0,0.0,辽宁省,2025-02-26 11:07:00,2025-02-26 12:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.9166666666666666,0,0,0.0,0.0,100-200,上午(6-12)
14279,119.0,119.0,河北省,2025-02-26 11:06:00,2025-02-26 11:07:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,119.0,0.0,100-200,上午(6-12)
14280,21.0,21.0,江苏省,2025-02-26 11:06:00,2025-02-26 11:06:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,21.0,0.0,0-50,上午(6-12)
14281,82.9,82.9,四川省,2025-02-26 11:06:00,2025-02-26 11:31:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.4166666666666667,1,0,82.9,0.0,50-100,上午(6-12)
14282,192.0,32.0,四川省,2025-02-26 11:06:00,2025-02-26 11:06:00,32.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,1,0.0,1.0,100-200,上午(6-12)
14283,37.0,37.0,重庆市,2025-02-26 11:05:00,2025-02-26 11:05:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14284,45.0,0.0,江苏省,2025-02-26 11:05:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14285,224.0,224.0,湖南省,2025-02-26 11:05:00,2025-02-26 11:05:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,224.0,0.0,200-500,上午(6-12)
14286,45.0,45.0,湖南省,2025-02-26 11:05:00,2025-02-26 11:05:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14287,45.0,45.0,辽宁省,2025-02-26 11:05:00,2025-02-26 11:05:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14288,45.0,45.0,辽宁省,2025-02-26 11:04:00,2025-02-26 11:04:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14289,160.0,0.0,山东省,2025-02-26 11:04:00,2025-02-26 11:04:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14290,37.0,0.0,重庆市,2025-02-26 11:04:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14291,69.0,69.0,江苏省,2025-02-26 11:04:00,2025-02-26 19:54:00,0.0,2025-02-26,11.0,2.0,0,2.0,8.833333333333334,1,0,69.0,0.0,50-100,上午(6-12)
14292,37.0,37.0,浙江省,2025-02-26 11:04:00,2025-02-26 11:04:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14293,168.0,0.0,浙江省,2025-02-26 11:04:00,2025-02-26 11:04:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14294,384.0,0.0,陕西省,2025-02-26 11:03:00,2025-02-26 11:03:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,200-500,上午(6-12)
14295,151.0,151.0,河南省,2025-02-26 11:03:00,2025-02-26 11:03:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,151.0,0.0,100-200,上午(6-12)
14296,102.0,102.0,江苏省,2025-02-26 11:03:00,2025-02-26 11:03:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,102.0,0.0,100-200,上午(6-12)
14297,45.0,45.0,山西省,2025-02-26 11:02:00,2025-02-26 11:03:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,45.0,0.0,0-50,上午(6-12)
14298,42.0,0.0,云南省,2025-02-26 11:02:00,2025-02-26 11:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
14299,37.0,0.0,四川省,2025-02-26 11:02:00,2025-02-26 11:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,0-50,上午(6-12)
14300,45.0,45.0,河北省,2025-02-26 11:02:00,2025-02-26 11:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14301,161.8,161.8,四川省,2025-02-26 11:01:00,2025-02-26 11:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,161.8,0.0,100-200,上午(6-12)
14302,53.0,53.0,福建省,2025-02-26 11:01:00,2025-02-26 11:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,53.0,0.0,50-100,上午(6-12)
14303,248.0,248.0,辽宁省,2025-02-26 11:01:00,2025-02-26 11:01:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,248.0,0.0,200-500,上午(6-12)
14304,21.0,21.0,北京市,2025-02-26 11:01:00,2025-02-26 11:02:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.016666666666666666,1,0,21.0,0.0,0-50,上午(6-12)
14305,37.0,0.0,湖南省,2025-02-26 11:01:00,,0.0,2025-02-26,11.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14306,45.0,45.0,四川省,2025-02-26 11:01:00,2025-02-26 11:01:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14307,119.0,0.0,四川省,2025-02-26 11:01:00,2025-02-26 11:01:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14308,168.0,0.0,江苏省,2025-02-26 11:00:00,2025-02-26 11:00:00,0.0,2025-02-26,11.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14309,45.0,0.0,四川省,2025-02-26 10:59:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14310,53.0,53.0,辽宁省,2025-02-26 10:59:00,2025-02-26 10:59:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,53.0,0.0,50-100,上午(6-12)
14311,37.0,37.0,四川省,2025-02-26 10:59:00,2025-02-26 10:59:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14312,101.0,101.0,上海市,2025-02-26 10:59:00,2025-02-26 10:59:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,101.0,0.0,100-200,上午(6-12)
14313,357.0,357.0,天津市,2025-02-26 10:58:00,2025-02-26 10:59:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,357.0,0.0,200-500,上午(6-12)
14314,34.9,0.0,辽宁省,2025-02-26 10:58:00,2025-02-26 10:59:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,上午(6-12)
14315,64.8,0.0,辽宁省,2025-02-26 10:58:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,上午(6-12)
14316,183.0,183.0,天津市,2025-02-26 10:58:00,2025-02-26 11:11:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.21666666666666667,1,0,183.0,0.0,100-200,上午(6-12)
14317,119.0,119.0,上海市,2025-02-26 10:57:00,2025-02-26 12:59:00,0.0,2025-02-26,10.0,2.0,0,2.0,2.033333333333333,1,0,119.0,0.0,100-200,上午(6-12)
14318,476.0,476.0,浙江省,2025-02-26 10:57:00,2025-02-26 10:57:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,476.0,0.0,200-500,上午(6-12)
14319,148.9,0.0,江苏省,2025-02-26 10:56:00,2025-02-26 10:56:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14320,45.0,45.0,辽宁省,2025-02-26 10:56:00,2025-02-26 10:56:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14321,45.0,45.0,山东省,2025-02-26 10:56:00,2025-02-26 10:58:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.03333333333333333,1,0,45.0,0.0,0-50,上午(6-12)
14322,69.0,69.0,浙江省,2025-02-26 10:55:00,2025-02-26 10:55:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,69.0,0.0,50-100,上午(6-12)
14323,45.0,45.0,天津市,2025-02-26 10:55:00,2025-02-26 10:55:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14324,104.0,104.0,山东省,2025-02-26 10:55:00,2025-02-26 10:55:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,104.0,0.0,100-200,上午(6-12)
14325,37.0,37.0,上海市,2025-02-26 10:54:00,2025-02-26 10:55:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,上午(6-12)
14326,45.0,0.0,浙江省,2025-02-26 10:53:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14327,59.0,0.0,青海省,2025-02-26 10:52:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,上午(6-12)
14328,120.0,120.0,浙江省,2025-02-26 10:52:00,2025-02-26 10:52:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,120.0,0.0,100-200,上午(6-12)
14329,119.0,119.0,山东省,2025-02-26 10:52:00,2025-02-26 10:52:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,119.0,0.0,100-200,上午(6-12)
14330,45.0,45.0,江苏省,2025-02-26 10:52:00,2025-02-26 10:52:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14331,238.0,238.0,河南省,2025-02-26 10:52:00,2025-02-26 10:52:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,238.0,0.0,200-500,上午(6-12)
14332,875.0,875.0,上海市,2025-02-26 10:51:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,875.0,0.0,500-1000,上午(6-12)
14333,37.0,37.0,北京市,2025-02-26 10:51:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14334,152.0,152.0,江苏省,2025-02-26 10:51:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,152.0,0.0,100-200,上午(6-12)
14335,21.0,21.0,河北省,2025-02-26 10:51:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,21.0,0.0,0-50,上午(6-12)
14336,279.0,0.0,北京市,2025-02-26 10:51:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,0,0,0.0,0.0,200-500,上午(6-12)
14337,224.0,224.0,上海市,2025-02-26 10:51:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,224.0,0.0,200-500,上午(6-12)
14338,45.0,45.0,上海市,2025-02-26 10:50:00,2025-02-26 10:51:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,45.0,0.0,0-50,上午(6-12)
14339,119.0,0.0,山东省,2025-02-26 10:50:00,2025-02-26 10:50:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14340,184.0,184.0,四川省,2025-02-26 10:50:00,2025-02-26 10:50:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,184.0,0.0,100-200,上午(6-12)
14341,21.0,21.0,湖南省,2025-02-26 10:50:00,2025-02-26 10:50:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,21.0,0.0,0-50,上午(6-12)
14342,168.0,168.0,江苏省,2025-02-26 10:49:00,2025-02-26 10:49:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,168.0,0.0,100-200,上午(6-12)
14343,279.0,0.0,上海市,2025-02-26 10:49:00,2025-02-26 10:49:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,0,0,0.0,0.0,200-500,上午(6-12)
14344,119.0,119.0,上海市,2025-02-26 10:49:00,2025-02-26 10:49:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,119.0,0.0,100-200,上午(6-12)
14345,166.0,166.0,广东省,2025-02-26 10:48:00,2025-02-26 10:49:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,166.0,0.0,100-200,上午(6-12)
14346,37.0,37.0,四川省,2025-02-26 10:48:00,2025-02-26 10:50:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.03333333333333333,1,0,37.0,0.0,0-50,上午(6-12)
14347,69.0,69.0,陕西省,2025-02-26 10:48:00,2025-02-26 10:48:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,69.0,0.0,50-100,上午(6-12)
14348,45.0,45.0,北京市,2025-02-26 10:48:00,2025-02-26 10:48:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14349,69.0,69.0,安徽省,2025-02-26 10:48:00,2025-02-26 10:48:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,69.0,0.0,50-100,上午(6-12)
14350,37.0,37.0,陕西省,2025-02-26 10:47:00,2025-02-26 10:47:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,37.0,0.0,0-50,上午(6-12)
14351,77.0,77.0,浙江省,2025-02-26 10:47:00,2025-02-26 11:01:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.23333333333333334,1,0,77.0,0.0,50-100,上午(6-12)
14352,125.9,0.0,内蒙古自治区,2025-02-26 10:47:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,上午(6-12)
14353,189.0,0.0,上海市,2025-02-26 10:47:00,2025-02-26 10:47:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,0,0,0.0,0.0,100-200,上午(6-12)
14354,37.0,37.0,河北省,2025-02-26 10:47:00,2025-02-26 10:48:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,上午(6-12)
14355,69.0,0.0,广东省,2025-02-26 10:46:00,2025-02-26 10:46:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,0,0,0.0,0.0,50-100,上午(6-12)
14356,98.9,98.9,北京市,2025-02-26 10:45:00,2025-02-26 10:46:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,98.9,0.0,50-100,上午(6-12)
14357,77.0,0.0,浙江省,2025-02-26 10:45:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,上午(6-12)
14358,119.0,119.0,北京市,2025-02-26 10:45:00,2025-02-26 10:45:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,119.0,0.0,100-200,上午(6-12)
14359,240.0,240.0,四川省,2025-02-26 10:44:00,2025-02-26 10:45:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.016666666666666666,1,0,240.0,0.0,200-500,上午(6-12)
14360,45.0,45.0,山东省,2025-02-26 10:44:00,2025-02-26 10:44:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
14361,37.0,0.0,黑龙江省,2025-02-26 10:44:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,上午(6-12)
14362,69.0,0.0,浙江省,2025-02-26 10:44:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,上午(6-12)
14363,21.0,21.0,天津市,2025-02-26 10:43:00,2025-02-26 10:43:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,21.0,0.0,0-50,上午(6-12)
14364,53.0,0.0,四川省,2025-02-26 10:43:00,,0.0,2025-02-26,10.0,2.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,上午(6-12)
14365,45.0,45.0,河南省,2025-02-26 10:43:00,2025-02-26 10:43:00,0.0,2025-02-26,10.0,2.0,0,2.0,0.0,1,0,45.0,0.0,0-50,上午(6-12)
